price_date,ticker,price,price_std
2014-04-21,HCA,49.46,1.3086
2014-04-24,HCA,50.53,0.8311
2014-05-22,HCA,52.33,0.4755
2014-06-06,HCA,55.59,1.3941
2014-06-17,HCA,55.56,1.0408
2014-06-25,HCA,56.85,1.0159
2014-08-08,HCA,67.13,2.0899
2014-08-19,HCA,68.69,1.1426
2014-09-04,HCA,68.08,0.6369
2014-10-02,HCA,69.37,1.3567
2014-10-10,HCA,69.06,1.3293
2014-10-16,HCA,68.23,2.0917
2014-10-28,HCA,71.28,2.1236
2014-12-09,HCA,73.88,2.3947
2014-12-12,HCA,72.94,2.1313
2014-12-19,HCA,74.47,1.5363
2015-01-06,HCA,71.69,1.1884
2015-01-09,HCA,74.65,1.1374
2015-01-21,HCA,69.27,2.1015
2015-01-23,HCA,68.64,2.0988
2015-01-29,HCA,72.19,1.8605
2015-03-10,HCA,70.24,1.4374
2015-05-08,HCA,76.9,1.4156
2015-05-22,HCA,82.13,2.9272
2015-06-09,HCA,81.32,0.6366
2015-06-19,HCA,84.4,1.4127
2015-07-15,HCA,94.12,1.5359
2015-07-17,HCA,93.24,1.5559
2015-08-05,HCA,92.26,0.5657
2015-10-06,HCA,77.2,3.6604
2015-10-14,HCA,76.02,1.5657
2015-10-22,HCA,66.08,3.517
2015-11-19,HCA,65.39,1.7438
2015-11-20,HCA,67.42,1.7124
2015-12-15,HCA,65.66,1.6612
2015-12-30,HCA,68.44,1.7134
2016-01-06,HCA,65.98,1.6086
2016-01-14,HCA,65.12,1.6447
2016-02-08,HCA,66.77,2.6845
2016-03-22,HCA,77.16,1.5789
2016-03-28,HCA,76.44,1.8405
2016-03-29,HCA,77.56,1.7555
2016-06-02,HCA,78.98,0.7309
2016-06-28,HCA,75.93,1.6713
2016-08-03,HCA,75.71,1.9177
2016-09-26,HCA,74.91,1.0367
2016-09-29,HCA,75.26,0.6206
2016-10-27,HCA,79.31,2.2212
2016-11-22,HCA,70.09,3.1719
2016-12-01,HCA,71.2,1.5059
2017-01-31,HCA,80.28,0.6333
2017-03-06,HCA,87.78,1.6081
2017-03-07,HCA,86.63,1.4202
2017-03-08,HCA,86.48,1.2654
2017-03-17,HCA,84.59,1.4988
2017-03-20,HCA,83.92,1.5927
2017-05-08,HCA,83.86,0.5473
2017-05-18,HCA,81.26,1.2244
2017-06-01,HCA,83.75,0.9746
2017-07-11,HCA,86.4,0.9133
2017-07-12,HCA,86.45,0.6536
2017-07-14,HCA,86.64,0.6466
2017-07-19,HCA,85.23,0.7157
2017-08-16,HCA,78.99,0.7858
2017-08-22,HCA,78.79,0.6476
2017-08-29,HCA,77.59,0.7417
2017-08-30,HCA,77.39,0.7873
2017-09-14,HCA,79.87,1.0082
2017-09-21,HCA,77.65,1.053
2017-10-17,HCA,76.82,1.9743
2017-10-30,HCA,76.18,2.2753
2018-01-11,HCA,86.97,1.3217
2018-01-22,HCA,92.86,2.4639
2013-03-07,HCN,65.16,0.8581
2013-03-28,HCN,67.91,0.8488
2013-06-07,HCN,68.29,4.2244
2013-06-13,HCN,66.96,2.2261
2013-06-21,HCN,63.35,1.834
2013-07-05,HCN,65.22,1.791
2013-07-11,HCN,68.6,1.4811
2013-07-12,HCN,67.11,1.3557
2013-08-13,HCN,62.06,1.3002
2013-08-15,HCN,59.89,1.5181
2013-08-27,HCN,61.51,1.5769
2013-09-16,HCN,62.81,0.6503
2013-09-27,HCN,63.18,1.3041
2013-09-30,HCN,62.38,1.2365
2013-10-04,HCN,61.85,1.1316
2013-11-26,HCN,56.18,1.4584
2013-11-29,HCN,55.99,1.6153
2013-12-10,HCN,55.52,1.2653
2013-12-20,HCN,53.11,0.9414
2014-01-07,HCN,54.26,0.5955
2014-01-14,HCN,55.14,0.938
2014-01-15,HCN,55.55,0.984
2014-02-07,HCN,56.89,0.5976
2014-03-11,HCN,58.86,0.942
2014-03-17,HCN,58.6,0.5694
2014-03-19,HCN,57.18,0.6639
2014-04-16,HCN,62.83,1.2883
2014-04-21,HCN,62.18,1.1226
2014-04-24,HCN,62.36,0.5975
2014-05-22,HCN,63.64,0.5247
2014-06-06,HCN,64.08,0.7453
2014-06-17,HCN,62.12,0.6433
2014-06-25,HCN,62.79,0.5238
2014-08-08,HCN,63.1,0.5635
2014-08-19,HCN,67.58,1.2659
2014-09-04,HCN,67.53,0.7537
2014-10-02,HCN,62.3,0.5038
2014-10-10,HCN,66.48,1.2102
2014-10-16,HCN,67.55,2.1011
2014-10-28,HCN,69.7,1.2752
2014-12-09,HCN,75.55,1.3567
2014-12-12,HCN,76.26,1.3461
2014-12-19,HCN,76.5,0.8306
2015-01-06,HCN,79.01,1.0811
2015-01-09,HCN,79.49,1.3713
2015-01-21,HCN,82.43,2.5287
2015-01-23,HCN,83.23,1.9941
2015-01-29,HCN,83.74,1.3313
2015-03-10,HCN,74.93,1.4223
2015-05-08,HCN,72.16,1.987
2015-05-22,HCN,70.86,0.6092
2015-06-09,HCN,67.81,1.2848
2015-06-19,HCN,68.74,0.8211
2015-07-15,HCN,67.53,1.1909
2015-07-17,HCN,67.3,1.1038
2015-08-05,HCN,68.55,0.9426
2015-10-06,HCN,69.1,0.8725
2015-10-14,HCN,67.68,1.0439
2015-10-22,HCN,70.91,0.8251
2015-11-19,HCN,60.55,2.7574
2015-11-20,HCN,61.67,2.3973
2015-12-15,HCN,64.61,0.7313
2015-12-30,HCN,68.32,1.8106
2016-01-06,HCN,69.94,1.5348
2016-01-14,HCN,66.39,1.0598
2016-02-08,HCN,60.58,2.2597
2016-03-22,HCN,66.74,0.6221
2016-03-28,HCN,67.65,0.6831
2016-03-29,HCN,69.4,0.9742
2016-06-02,HCN,69.47,1.3979
2016-06-28,HCN,74.7,0.7707
2016-08-03,HCN,77.46,0.8625
2016-09-26,HCN,76.8,1.7808
2016-09-29,HCN,75.81,1.4182
2016-10-27,HCN,68.4,0.8253
2016-11-22,HCN,62.42,1.6764
2016-12-01,HCN,61.41,0.8039
2017-01-31,HCN,66.3,0.5056
2017-03-06,HCN,68.54,1.8469
2017-03-07,HCN,68.49,1.6788
2017-03-08,HCN,67.02,1.5304
2017-03-17,HCN,67.28,1.5853
2017-03-20,HCN,67.78,1.402
2017-05-08,HCN,69.72,1.5628
2017-05-18,HCN,72.93,1.1618
2017-06-01,HCN,72.96,0.6443
2017-07-11,HCN,72.61,1.9219
2017-07-12,HCN,73.71,1.8854
2017-07-14,HCN,73.75,1.6372
2017-07-19,HCN,74.13,0.9546
2017-08-16,HCN,72.0,0.8801
2017-08-22,HCN,70.93,0.7237
2017-08-29,HCN,71.93,0.5487
2017-08-30,HCN,72.51,0.5872
2017-09-14,HCN,74.45,1.194
2017-09-21,HCN,72.2,0.7582
2017-10-17,HCN,68.19,0.8813
2017-10-30,HCN,67.21,0.812
2018-01-11,HCN,60.17,1.2458
2018-01-22,HCN,59.33,1.8244
2013-03-07,HCP,49.11,0.6423
2013-03-28,HCP,49.86,0.449
2013-06-07,HCP,47.56,3.069
2013-06-13,HCP,45.99,1.4475
2013-06-21,HCP,43.19,1.6309
2013-07-05,HCP,44.45,1.3175
2013-07-11,HCP,46.55,1.0863
2013-07-12,HCP,46.38,1.0543
2013-08-13,HCP,41.13,1.3931
2013-08-15,HCP,40.22,1.3727
2013-08-27,HCP,40.92,0.9461
2013-09-16,HCP,42.22,0.6022
2013-09-27,HCP,41.55,0.8185
2013-09-30,HCP,40.95,0.8228
2013-10-04,HCP,39.05,1.2158
2013-11-26,HCP,37.06,0.8965
2013-11-29,HCP,36.77,1.0381
2013-12-10,HCP,36.86,0.9161
2013-12-20,HCP,36.08,0.4273
2014-01-07,HCP,37.44,0.3991
2014-01-14,HCP,37.99,0.8346
2014-01-15,HCP,38.04,0.8491
2014-02-07,HCP,38.42,0.3072
2014-03-11,HCP,37.45,0.7416
2014-03-17,HCP,37.06,0.8156
2014-03-19,HCP,36.31,0.9518
2014-04-16,HCP,41.08,0.9516
2014-04-21,HCP,40.82,0.7837
2014-04-24,HCP,40.9,0.4554
2014-05-22,HCP,41.68,0.2752
2014-06-06,HCP,42.43,0.3398
2014-06-17,HCP,40.45,0.5529
2014-06-25,HCP,41.01,0.4955
2014-08-08,HCP,40.9,0.6357
2014-08-19,HCP,42.47,0.5454
2014-09-04,HCP,43.43,0.4786
2014-10-02,HCP,39.9,0.3745
2014-10-10,HCP,41.91,0.6813
2014-10-16,HCP,42.61,1.1966
2014-10-28,HCP,43.37,0.5683
2014-12-09,HCP,45.03,0.8425
2014-12-12,HCP,45.35,0.6219
2014-12-19,HCP,45.09,0.3764
2015-01-06,HCP,46.16,0.6026
2015-01-09,HCP,46.56,1.0156
2015-01-21,HCP,47.48,1.2968
2015-01-23,HCP,48.15,0.8906
2015-01-29,HCP,47.95,0.4791
2015-03-10,HCP,40.63,0.9976
2015-05-08,HCP,39.82,1.3511
2015-05-22,HCP,39.54,0.3574
2015-06-09,HCP,37.19,0.8879
2015-06-19,HCP,37.73,0.4848
2015-07-15,HCP,37.45,0.5653
2015-07-17,HCP,37.5,0.4906
2015-08-05,HCP,38.58,0.4935
2015-10-06,HCP,38.55,0.6374
2015-10-14,HCP,38.27,0.8331
2015-10-22,HCP,39.77,0.4227
2015-11-19,HCP,34.64,1.5908
2015-11-20,HCP,34.96,1.2872
2015-12-15,HCP,36.25,0.3758
2015-12-30,HCP,38.65,1.0976
2016-01-06,HCP,37.49,0.7984
2016-01-14,HCP,35.96,1.0266
2016-02-08,HCP,33.99,0.8567
2016-03-22,HCP,32.18,0.5069
2016-03-28,HCP,32.18,0.4529
2016-03-29,HCP,32.94,0.4804
2016-06-02,HCP,33.37,0.6657
2016-06-28,HCP,34.97,0.3699
2016-08-03,HCP,39.09,0.6314
2016-09-26,HCP,39.6,1.1307
2016-09-29,HCP,38.54,0.9526
2016-10-27,HCP,34.08,0.7251
2016-11-22,HCP,29.4,0.6361
2016-12-01,HCP,28.61,0.4595
2017-01-31,HCP,30.32,0.3299
2017-03-06,HCP,31.5,0.8002
2017-03-07,HCP,31.3,0.7185
2017-03-08,HCP,30.36,0.7274
2017-03-17,HCP,30.12,1.1436
2017-03-20,HCP,30.17,1.002
2017-05-08,HCP,30.13,0.9058
2017-05-18,HCP,31.72,0.6215
2017-06-01,HCP,31.47,0.2699
2017-07-11,HCP,30.95,0.9054
2017-07-12,HCP,31.47,0.8948
2017-07-14,HCP,31.76,0.7644
2017-07-19,HCP,32.16,0.516
2017-08-16,HCP,29.34,0.8359
2017-08-22,HCP,28.95,0.3399
2017-08-29,HCP,29.51,0.2429
2017-08-30,HCP,29.54,0.2477
2017-09-14,HCP,29.48,0.3529
2017-09-21,HCP,28.57,0.5376
2017-10-17,HCP,26.48,0.511
2017-10-30,HCP,25.6,0.4622
2018-01-11,HCP,24.17,0.663
2018-01-22,HCP,23.65,0.889
2013-03-07,HD,70.25,2.1885
2013-03-28,HD,69.78,0.78
2013-06-07,HD,78.74,1.3952
2013-06-13,HD,76.53,1.4277
2013-06-21,HD,73.82,1.3927
2013-07-05,HD,78.29,1.6038
2013-07-11,HD,79.86,2.1724
2013-07-12,HD,80.54,2.1364
2013-08-13,HD,79.44,0.5671
2013-08-15,HD,75.14,1.2957
2013-08-27,HD,74.12,2.3379
2013-09-16,HD,75.54,0.8782
2013-09-27,HD,75.96,1.0269
2013-09-30,HD,75.85,0.9479
2013-10-04,HD,75.78,0.8046
2013-11-26,HD,80.35,1.9449
2013-11-29,HD,80.67,1.6484
2013-12-10,HD,78.61,0.759
2013-12-20,HD,80.04,0.6232
2014-01-07,HD,81.5,1.0523
2014-01-14,HD,81.01,0.4904
2014-01-15,HD,81.07,0.4377
2014-02-07,HD,76.45,1.9798
2014-03-11,HD,81.29,1.9422
2014-03-17,HD,79.58,1.3418
2014-03-19,HD,79.75,1.4512
2014-04-16,HD,76.58,1.4659
2014-04-21,HD,77.96,1.3839
2014-04-24,HD,79.77,1.3201
2014-05-22,HD,78.78,0.8178
2014-06-06,HD,80.64,1.2737
2014-06-17,HD,80.02,0.8951
2014-06-25,HD,80.53,0.893
2014-08-08,HD,82.43,0.7057
2014-08-19,HD,88.23,2.2876
2014-09-04,HD,89.93,2.9796
2014-10-02,HD,92.24,1.0194
2014-10-10,HD,92.55,0.84
2014-10-16,HD,88.88,1.8271
2014-10-28,HD,96.59,2.6395
2014-12-09,HD,99.64,1.0605
2014-12-12,HD,99.78,0.9666
2014-12-19,HD,101.93,1.198
2015-01-06,HD,100.95,2.3031
2015-01-09,HD,104.89,1.5306
2015-01-21,HD,103.53,1.643
2015-01-23,HD,105.37,1.8023
2015-01-29,HD,107.62,1.6629
2015-03-10,HD,112.56,1.8254
2015-05-08,HD,112.47,2.2743
2015-05-22,HD,112.16,1.7443
2015-06-09,HD,109.53,0.9887
2015-06-19,HD,112.43,1.0301
2015-07-15,HD,115.58,1.657
2015-07-17,HD,114.47,1.8196
2015-08-05,HD,118.0,1.6487
2015-10-06,HD,118.68,1.7142
2015-10-14,HD,120.27,2.8564
2015-10-22,HD,124.36,1.6631
2015-11-19,HD,126.86,2.01
2015-11-20,HD,130.21,2.4862
2015-12-15,HD,131.29,1.4998
2015-12-30,HD,133.35,1.0697
2016-01-06,HD,129.08,1.3467
2016-01-14,HD,119.62,4.6457
2016-02-08,HD,111.85,4.0267
2016-03-22,HD,130.59,2.199
2016-03-28,HD,131.08,1.919
2016-03-29,HD,132.47,1.9151
2016-06-02,HD,132.41,1.1452
2016-06-28,HD,127.53,1.2598
2016-08-03,HD,137.06,0.9991
2016-09-26,HD,125.45,2.1027
2016-09-29,HD,127.93,1.0961
2016-10-27,HD,122.26,1.6693
2016-11-22,HD,130.98,3.2862
2016-12-01,HD,129.47,2.0946
2017-01-31,HD,137.58,1.3602
2017-03-06,HD,147.13,2.186
2017-03-07,HD,146.02,1.9446
2017-03-08,HD,146.92,1.7762
2017-03-17,HD,149.6,1.1447
2017-03-20,HD,147.8,0.9265
2017-05-08,HD,156.89,2.9699
2017-05-18,HD,155.7,1.2883
2017-06-01,HD,155.15,1.3049
2017-07-11,HD,150.6,1.6811
2017-07-12,HD,152.59,1.2688
2017-07-14,HD,152.88,0.9339
2017-07-19,HD,153.3,0.9679
2017-08-16,HD,152.25,2.1854
2017-08-22,HD,149.91,2.3952
2017-08-29,HD,149.84,2.2881
2017-08-30,HD,150.0,2.102
2017-09-14,HD,159.38,4.4141
2017-09-21,HD,159.19,2.6752
2017-10-17,HD,163.35,1.0657
2017-10-30,HD,165.31,1.4323
2018-01-11,HD,194.68,2.031
2018-01-22,HD,204.46,4.8119
2013-03-07,HES,69.04,1.9683
2013-03-28,HES,71.61,1.0474
2013-06-07,HES,69.18,0.8318
2013-06-13,HES,66.85,0.8382
2013-06-21,HES,64.02,1.4883
2013-07-05,HES,68.13,1.6708
2013-07-11,HES,70.96,2.2133
2013-07-12,HES,71.17,2.3328
2013-08-13,HES,75.21,1.1072
2013-08-15,HES,75.23,1.0983
2013-08-27,HES,75.45,0.8477
2013-09-16,HES,77.92,1.0879
2013-09-27,HES,78.33,0.6427
2013-09-30,HES,77.34,0.683
2013-10-04,HES,80.14,0.819
2013-11-26,HES,83.61,1.3613
2013-11-29,HES,81.13,1.0331
2013-12-10,HES,79.94,1.0557
2013-12-20,HES,80.17,1.0635
2014-01-07,HES,80.86,1.1988
2014-01-14,HES,79.53,1.2968
2014-01-15,HES,77.67,1.6058
2014-02-07,HES,77.18,1.2619
2014-03-11,HES,81.21,0.9473
2014-03-17,HES,80.41,0.9022
2014-03-19,HES,80.62,0.7704
2014-04-16,HES,86.54,1.1095
2014-04-21,HES,87.78,1.3321
2014-04-24,HES,88.31,1.7605
2014-05-22,HES,90.29,0.7461
2014-06-06,HES,93.32,1.6375
2014-06-17,HES,95.94,1.9258
2014-06-25,HES,98.18,1.5401
2014-08-08,HES,99.92,0.8966
2014-08-19,HES,99.28,0.9315
2014-09-04,HES,100.15,0.8624
2014-10-02,HES,91.32,2.3643
2014-10-10,HES,82.54,4.998
2014-10-16,HES,78.04,6.9468
2014-10-28,HES,81.95,2.5489
2014-12-09,HES,72.18,4.8961
2014-12-12,HES,66.53,5.3749
2014-12-19,HES,74.5,3.9982
2015-01-06,HES,69.46,2.7903
2015-01-09,HES,71.12,2.0915
2015-01-21,HES,71.41,1.9549
2015-01-23,HES,70.83,1.3594
2015-01-29,HES,65.7,2.1036
2015-03-10,HES,69.24,2.3786
2015-05-08,HES,74.34,1.2318
2015-05-22,HES,69.02,2.249
2015-06-09,HES,65.57,1.4327
2015-06-19,HES,68.64,1.5609
2015-07-15,HES,63.05,1.5914
2015-07-17,HES,61.42,1.5092
2015-08-05,HES,55.92,1.3808
2015-10-06,HES,58.78,2.9764
2015-10-14,HES,60.21,5.3685
2015-10-22,HES,61.13,1.611
2015-11-19,HES,60.1,1.4244
2015-11-20,HES,58.94,1.2245
2015-12-15,HES,51.73,3.67
2015-12-30,HES,48.17,1.4746
2016-01-06,HES,45.07,1.5589
2016-01-14,HES,39.96,4.0864
2016-02-08,HES,38.99,3.0225
2016-03-22,HES,53.7,2.567
2016-03-28,HES,50.84,2.3775
2016-03-29,HES,50.4,2.0506
2016-06-02,HES,59.23,1.1401
2016-06-28,HES,55.14,1.957
2016-08-03,HES,53.39,2.0803
2016-09-26,HES,47.63,2.0221
2016-09-29,HES,52.15,1.7848
2016-10-27,HES,50.42,1.0449
2016-11-22,HES,52.62,2.0608
2016-12-01,HES,56.11,2.548
2017-01-31,HES,54.18,2.1723
2017-03-06,HES,51.03,0.6248
2017-03-07,HES,49.51,0.8683
2017-03-08,HES,47.87,1.3239
2017-03-17,HES,48.26,1.6877
2017-03-20,HES,48.3,1.5964
2017-05-08,HES,48.43,1.1341
2017-05-18,HES,47.78,1.1421
2017-06-01,HES,46.65,1.2302
2017-07-11,HES,43.06,1.3206
2017-07-12,HES,43.13,1.186
2017-07-14,HES,43.96,1.0741
2017-07-19,HES,44.94,0.9268
2017-08-16,HES,39.29,1.6926
2017-08-22,HES,38.6,2.0646
2017-08-29,HES,38.13,1.2768
2017-08-30,HES,38.43,1.0647
2017-09-14,HES,42.25,1.4653
2017-09-21,HES,43.63,1.2478
2017-10-17,HES,45.96,0.914
2017-10-30,HES,43.66,1.3843
2018-01-11,HES,54.72,2.6401
2018-01-22,HES,53.47,1.9704
2013-03-07,HIG,24.35,0.455
2013-03-28,HIG,25.8,0.2977
2013-06-07,HIG,30.5,0.6678
2013-06-13,HIG,30.05,0.6622
2013-06-21,HIG,29.37,0.496
2013-07-05,HIG,31.36,0.8495
2013-07-11,HIG,31.81,1.0235
2013-07-12,HIG,32.21,1.0229
2013-08-13,HIG,31.5,0.4367
2013-08-15,HIG,30.93,0.4507
2013-08-27,HIG,29.67,0.4809
2013-09-16,HIG,31.88,0.8831
2013-09-27,HIG,31.27,0.391
2013-09-30,HIG,31.12,0.4046
2013-10-04,HIG,31.57,0.4156
2013-11-26,HIG,35.72,0.749
2013-11-29,HIG,35.63,0.5188
2013-12-10,HIG,36.07,0.326
2013-12-20,HIG,36.07,0.4097
2014-01-07,HIG,35.46,0.5328
2014-01-14,HIG,35.36,0.5326
2014-01-15,HIG,36.02,0.4843
2014-02-07,HIG,34.41,0.8418
2014-03-11,HIG,35.67,0.7209
2014-03-17,HIG,35.21,0.5464
2014-03-19,HIG,34.84,0.4725
2014-04-16,HIG,34.5,0.8341
2014-04-21,HIG,34.52,0.8261
2014-04-24,HIG,34.86,0.5602
2014-05-22,HIG,34.61,0.5521
2014-06-06,HIG,36.23,0.6363
2014-06-17,HIG,35.96,0.5495
2014-06-25,HIG,35.93,0.2029
2014-08-08,HIG,33.99,0.7407
2014-08-19,HIG,35.78,0.6126
2014-09-04,HIG,36.78,0.6537
2014-10-02,HIG,36.67,0.3886
2014-10-10,HIG,36.02,0.4755
2014-10-16,HIG,35.57,0.6902
2014-10-28,HIG,38.8,0.9713
2014-12-09,HIG,41.55,0.3608
2014-12-12,HIG,40.39,0.4118
2014-12-19,HIG,41.96,0.6684
2015-01-06,HIG,40.24,0.7701
2015-01-09,HIG,40.68,0.6995
2015-01-21,HIG,39.7,0.7128
2015-01-23,HIG,40.14,0.4751
2015-01-29,HIG,39.57,0.4156
2015-03-10,HIG,40.69,0.2495
2015-05-08,HIG,41.71,0.2866
2015-05-22,HIG,41.86,0.4204
2015-06-09,HIG,41.01,0.4324
2015-06-19,HIG,42.02,0.4914
2015-07-15,HIG,46.68,1.5889
2015-07-17,HIG,46.84,1.832
2015-08-05,HIG,47.47,0.7634
2015-10-06,HIG,46.54,0.8331
2015-10-14,HIG,45.88,0.7843
2015-10-22,HIG,48.78,0.7892
2015-11-19,HIG,46.02,0.709
2015-11-20,HIG,45.98,0.7087
2015-12-15,HIG,44.0,1.0037
2015-12-30,HIG,43.84,0.7631
2016-01-06,HIG,42.24,0.7082
2016-01-14,HIG,40.25,1.449
2016-02-08,HIG,39.59,0.8829
2016-03-22,HIG,45.8,1.0261
2016-03-28,HIG,46.2,1.0317
2016-03-29,HIG,46.17,0.9424
2016-06-02,HIG,44.97,0.5293
2016-06-28,HIG,42.11,1.0604
2016-08-03,HIG,40.55,1.8257
2016-09-26,HIG,42.38,0.5937
2016-09-29,HIG,42.35,0.4372
2016-10-27,HIG,43.11,0.3024
2016-11-22,HIG,47.56,1.5556
2016-12-01,HIG,47.77,0.4637
2017-01-31,HIG,48.71,0.4366
2017-03-06,HIG,48.79,0.3286
2017-03-07,HIG,48.66,0.3191
2017-03-08,HIG,48.5,0.3258
2017-03-17,HIG,48.78,0.4642
2017-03-20,HIG,48.26,0.5212
2017-05-08,HIG,49.37,0.805
2017-05-18,HIG,48.69,0.3257
2017-06-01,HIG,49.84,0.3756
2017-07-11,HIG,52.75,0.4943
2017-07-12,HIG,52.87,0.4721
2017-07-14,HIG,53.36,0.3499
2017-07-19,HIG,53.89,0.4273
2017-08-16,HIG,56.51,0.5526
2017-08-22,HIG,55.56,0.4323
2017-08-29,HIG,54.33,0.7614
2017-08-30,HIG,54.35,0.8182
2017-09-14,HIG,53.33,0.867
2017-09-21,HIG,54.35,0.8464
2017-10-17,HIG,55.81,0.2637
2017-10-30,HIG,55.18,0.6747
2018-01-11,HIG,55.09,0.5919
2018-01-22,HIG,56.05,0.4907
2013-03-07,HII,49.05,1.6756
2013-03-28,HII,53.33,0.92
2013-06-07,HII,56.02,0.5282
2013-06-13,HII,55.99,0.6408
2013-06-21,HII,55.05,0.8412
2013-07-05,HII,58.05,1.0158
2013-07-11,HII,60.59,1.6958
2013-07-12,HII,60.19,1.7972
2013-08-13,HII,64.8,0.8529
2013-08-15,HII,63.24,0.8418
2013-08-27,HII,63.92,0.7568
2013-09-16,HII,68.7,1.8707
2013-09-27,HII,67.42,0.821
2013-09-30,HII,67.4,0.7715
2013-10-04,HII,67.87,0.7693
2013-11-26,HII,81.86,2.3028
2013-11-29,HII,82.23,1.7722
2013-12-10,HII,80.41,1.0815
2013-12-20,HII,87.04,2.0352
2014-01-07,HII,91.19,2.1122
2014-01-14,HII,94.14,2.0137
2014-01-15,HII,95.3,2.3116
2014-02-07,HII,92.89,2.5065
2014-03-11,HII,103.63,3.2584
2014-03-17,HII,101.89,2.2241
2014-03-19,HII,101.07,1.3965
2014-04-16,HII,101.36,2.1004
2014-04-21,HII,103.95,2.3691
2014-04-24,HII,103.82,2.3208
2014-05-22,HII,97.2,2.993
2014-06-06,HII,102.5,2.2775
2014-06-17,HII,98.81,1.5719
2014-06-25,HII,94.14,2.9143
2014-08-08,HII,94.86,1.8022
2014-08-19,HII,102.79,4.9053
2014-09-04,HII,101.17,1.1398
2014-10-02,HII,102.9,1.3716
2014-10-10,HII,95.3,3.0742
2014-10-16,HII,92.53,4.7174
2014-10-28,HII,102.02,2.8104
2014-12-09,HII,107.71,0.9631
2014-12-12,HII,103.65,2.1382
2014-12-19,HII,111.34,2.5332
2015-01-06,HII,114.28,3.2971
2015-01-09,HII,115.88,1.969
2015-01-21,HII,115.91,1.946
2015-01-23,HII,119.61,2.4812
2015-01-29,HII,118.49,2.338
2015-03-10,HII,137.33,2.9858
2015-05-08,HII,118.75,6.203
2015-05-22,HII,122.86,4.4813
2015-06-09,HII,117.44,2.008
2015-06-19,HII,117.44,1.6177
2015-07-15,HII,115.74,1.6402
2015-07-17,HII,116.62,1.911
2015-08-05,HII,117.12,1.6962
2015-10-06,HII,108.3,2.9334
2015-10-14,HII,108.61,2.76
2015-10-22,HII,106.67,2.6934
2015-11-19,HII,134.08,4.2426
2015-11-20,HII,134.52,4.0604
2015-12-15,HII,126.96,2.514
2015-12-30,HII,127.64,1.167
2016-01-06,HII,127.47,1.4239
2016-01-14,HII,124.96,1.9929
2016-02-08,HII,125.17,2.0573
2016-03-22,HII,137.59,2.6476
2016-03-28,HII,137.05,2.8469
2016-03-29,HII,138.18,2.5035
2016-06-02,HII,156.74,1.5046
2016-06-28,HII,160.85,1.5746
2016-08-03,HII,174.09,1.7518
2016-09-26,HII,154.52,5.7187
2016-09-29,HII,152.53,4.1974
2016-10-27,HII,159.13,1.8845
2016-11-22,HII,178.92,12.4553
2016-12-01,HII,179.29,2.6939
2017-01-31,HII,193.96,1.8841
2017-03-06,HII,218.03,5.234
2017-03-07,HII,217.77,4.0534
2017-03-08,HII,215.38,2.9414
2017-03-17,HII,213.72,3.2694
2017-03-20,HII,211.31,3.2655
2017-05-08,HII,195.31,4.2533
2017-05-18,HII,190.34,3.7156
2017-06-01,HII,194.29,2.0791
2017-07-11,HII,194.88,3.4499
2017-07-12,HII,199.4,4.3127
2017-07-14,HII,198.15,4.8398
2017-07-19,HII,198.49,4.5588
2017-08-16,HII,210.82,3.3155
2017-08-22,HII,207.73,3.7149
2017-08-29,HII,208.8,3.4482
2017-08-30,HII,210.55,3.3045
2017-09-14,HII,210.15,2.3792
2017-09-21,HII,219.18,3.0831
2017-10-17,HII,235.23,3.8967
2017-10-30,HII,232.15,1.2681
2018-01-11,HII,239.27,3.5247
2018-01-22,HII,238.88,4.9586
2013-03-07,HOG,54.43,1.0854
2013-03-28,HOG,53.3,1.0176
2013-06-07,HOG,53.92,1.8741
2013-06-13,HOG,53.47,1.0493
2013-06-21,HOG,50.54,1.0342
2013-07-05,HOG,55.25,1.7432
2013-07-11,HOG,55.1,1.8143
2013-07-12,HOG,55.96,1.6596
2013-08-13,HOG,58.86,1.2632
2013-08-15,HOG,57.5,0.8696
2013-08-27,HOG,58.85,0.6459
2013-09-16,HOG,63.38,1.6484
2013-09-27,HOG,64.65,0.5878
2013-09-30,HOG,64.24,0.5732
2013-10-04,HOG,65.3,0.476
2013-11-26,HOG,67.31,1.3722
2013-11-29,HOG,67.02,1.1149
2013-12-10,HOG,69.36,0.9343
2013-12-20,HOG,68.05,0.8599
2014-01-07,HOG,69.02,0.638
2014-01-14,HOG,68.0,0.669
2014-01-15,HOG,68.65,0.666
2014-02-07,HOG,64.98,1.8799
2014-03-11,HOG,68.1,1.5271
2014-03-17,HOG,67.64,1.2072
2014-03-19,HOG,67.83,0.9061
2014-04-16,HOG,66.55,1.2026
2014-04-21,HOG,67.54,1.1974
2014-04-24,HOG,71.63,2.3716
2014-05-22,HOG,71.64,0.7318
2014-06-06,HOG,71.9,0.4607
2014-06-17,HOG,68.93,1.227
2014-06-25,HOG,69.47,1.2918
2014-08-08,HOG,61.73,1.2349
2014-08-19,HOG,62.94,0.6029
2014-09-04,HOG,64.01,0.6236
2014-10-02,HOG,58.11,2.108
2014-10-10,HOG,56.46,1.5864
2014-10-16,HOG,57.08,1.3089
2014-10-28,HOG,64.45,3.265
2014-12-09,HOG,68.96,0.4776
2014-12-12,HOG,66.42,1.012
2014-12-19,HOG,64.79,2.4881
2015-01-06,HOG,63.73,1.1782
